ID,Prob1
121075, 0.33
121076, 0.26
121077, 0.26
121078, 0.47
121079, 0.26
121080, 0.26
121081, 0.26
121082, 0.26
121083, 0.26
121084, 0.26
121085, 0.26
121086, 0.26
121087, 0.26
121088, 0.26
121089, 0.26
121090, 0.26
121091, 0.26
121092, 0.26
121093, 0.26
121094, 0.47
121095, 0.26
121096, 0.26
121097, 0.47
121098, 0.26
121099, 0.47
121100, 0.47
121101, 0.26
121102, 0.26
121103, 0.26
121104, 0.47
121105, 0.47
121106, 0.26
121107, 0.47
121108, 0.39
121109, 0.26
121110, 0.26
121111, 0.26
121112, 0.47
121113, 0.26
121114, 0.32
121115, 0.47
121116, 0.26
121117, 0.26
121118, 0.26
121119, 0.47
121120, 0.47
121121, 0.47
121122, 0.26
121123, 0.26
121124, 0.47
121125, 0.47
121126, 0.26
121127, 0.26
121128, 0.47
121129, 0.47
121130, 0.26
121131, 0.26
121132, 0.26
121133, 0.47
121134, 0.47
121135, 0.26
121136, 0.26
121137, 0.26
121138, 0.47
121139, 0.47
121140, 0.26
121141, 0.26
121142, 0.26
121143, 0.26
121144, 0.26
121145, 0.47
121146, 0.26
121147, 0.26
121148, 0.26
121149, 0.47
121150, 0.26
121151, 0.26
121152, 0.26
121153, 0.47
121154, 0.26
121155, 0.26
121156, 0.26
121157, 0.26
121158, 0.26
121159, 0.26
121160, 0.26
121161, 0.24
121162, 0.47
121163, 0.47
121164, 0.47
121165, 0.26
121166, 0.47
121167, 0.32
121168, 0.36
121169, 0.47
121170, 0.26
121171, 0.47
121172, 0.26
121173, 0.26
121174, 0.47
121175, 0.47
121176, 0.47
121177, 0.26
121178, 0.47
121179, 0.47
121180, 0.47
121181, 0.47
121182, 0.26
121183, 0.26
121184, 0.26
121185, 0.26
121186, 0.47
121187, 0.36
121188, 0.26
121189, 0.27
121190, 0.32
121191, 0.47
121192, 0.47
121193, 0.26
121194, 0.47
121195, 0.47
121196, 0.26
121197, 0.26
121198, 0.47
121199, 0.47
121200, 0.47
121201, 0.47
121202, 0.26
121203, 0.26
121204, 0.47
121205, 0.26
121206, 0.36
121207, 0.47
121208, 0.47
121209, 0.26
121210, 0.26
121211, 0.47
121212, 0.47
121213, 0.47
121214, 0.47
121215, 0.26
121216, 0.26
121217, 0.47
121218, 0.47
121219, 0.26
121220, 0.26
121221, 0.26
121222, 0.26
121223, 0.47
121224, 0.37
121225, 0.26
121226, 0.26
121227, 0.47
121228, 0.33
121229, 0.26
121230, 0.23
121231, 0.26
121232, 0.26
121233, 0.47
121234, 0.47
121235, 0.26
121236, 0.47
121237, 0.26
121238, 0.26
121239, 0.47
121240, 0.26
121241, 0.47
121242, 0.36
121243, 0.26
121244, 0.47
121245, 0.47
121246, 0.26
121247, 0.26
121248, 0.32
121249, 0.47
121250, 0.47
121251, 0.26
121252, 0.47
121253, 0.47
121254, 0.26
121255, 0.26
121256, 0.47
121257, 0.47
121258, 0.47
121259, 0.32
121260, 0.26
121261, 0.26
121262, 0.26
121263, 0.32
121264, 0.47
121265, 0.26
121266, 0.47
121267, 0.26
121268, 0.47
121269, 0.34
121270, 0.26
121271, 0.26
121272, 0.26
121273, 0.47
121274, 0.26
121275, 0.47
121276, 0.26
121277, 0.27
121278, 0.26
121279, 0.26
121280, 0.25
121281, 0.26
121282, 0.47
121283, 0.47
121284, 0.47
121285, 0.26
121286, 0.47
121287, 0.47
121288, 0.47
121289, 0.47
121290, 0.26
121291, 0.47
121292, 0.47
121293, 0.26
121294, 0.47
121295, 0.47
121296, 0.47
121297, 0.26
121298, 0.26
121299, 0.47
121300, 0.47
121301, 0.26
121302, 0.47
121303, 0.26
121304, 0.26
121305, 0.26
121306, 0.26
121307, 0.47
121308, 0.47
121309, 0.47
121310, 0.26
121311, 0.26
121312, 0.47
121313, 0.47
121314, 0.26
121315, 0.47
121316, 0.26
121317, 0.47
121318, 0.26
121319, 0.47
121320, 0.26
121321, 0.47
121322, 0.24
121323, 0.26
121324, 0.47
121325, 0.26
121326, 0.26
121327, 0.47
121328, 0.26
121329, 0.47
121330, 0.26
121331, 0.47
121332, 0.26
121333, 0.26
121334, 0.26
121335, 0.47
121336, 0.26
121337, 0.47
121338, 0.26
121339, 0.26
121340, 0.26
121341, 0.47
121342, 0.47
121343, 0.26
121344, 0.47
121345, 0.26
121346, 0.47
121347, 0.26
121348, 0.26
121349, 0.47
121350, 0.26
121351, 0.26
121352, 0.24
121353, 0.26
121354, 0.26
121355, 0.47
121356, 0.47
121357, 0.26
121358, 0.47
121359, 0.26
121360, 0.26
121361, 0.26
121362, 0.26
121363, 0.26
121364, 0.36
121365, 0.47
121366, 0.47
121367, 0.32
121368, 0.47
121369, 0.26
121370, 0.26
121371, 0.26
121372, 0.47
121373, 0.47
121374, 0.26
121375, 0.26
121376, 0.47
121377, 0.26
121378, 0.32
121379, 0.23
121380, 0.26
121381, 0.47
121382, 0.26
121383, 0.47
121384, 0.26
121385, 0.47
121386, 0.26
121387, 0.26
121388, 0.32
121389, 0.26
121390, 0.26
121391, 0.47
121392, 0.26
121393, 0.26
121394, 0.40
121395, 0.26
121396, 0.26
121397, 0.26
121398, 0.26
121399, 0.26
121400, 0.26
121401, 0.47
121402, 0.26
121403, 0.26
121404, 0.26
121405, 0.26
121406, 0.47
121407, 0.47
121408, 0.47
121409, 0.26
121410, 0.26
121411, 0.26
121412, 0.47
121413, 0.26
121414, 0.47
121415, 0.47
121416, 0.47
121417, 0.47
121418, 0.26
121419, 0.26
121420, 0.47
121421, 0.47
121422, 0.26
121423, 0.26
121424, 0.47
121425, 0.26
121426, 0.47
121427, 0.26
121428, 0.47
121429, 0.41
121430, 0.26
121431, 0.26
121432, 0.47
121433, 0.47
121434, 0.26
121435, 0.47
121436, 0.26
121437, 0.40
121438, 0.47
121439, 0.26
121440, 0.26
121441, 0.26
121442, 0.26
121443, 0.26
121444, 0.26
121445, 0.26
121446, 0.47
121447, 0.26
121448, 0.47
121449, 0.47
121450, 0.26
121451, 0.26
121452, 0.47
121453, 0.26
121454, 0.32
121455, 0.26
121456, 0.47
121457, 0.47
121458, 0.26
121459, 0.47
121460, 0.26
121461, 0.26
121462, 0.26
121463, 0.26
121464, 0.32
121465, 0.26
121466, 0.26
121467, 0.47
121468, 0.47
121469, 0.26
121470, 0.26
121471, 0.32
121472, 0.47
121473, 0.46
121474, 0.47
121475, 0.47
121476, 0.40
121477, 0.47
121478, 0.47
121479, 0.26
121480, 0.47
121481, 0.26
121482, 0.26
121483, 0.47
121484, 0.26
121485, 0.47
121486, 0.47
121487, 0.26
121488, 0.26
121489, 0.26
121490, 0.47
121491, 0.47
121492, 0.26
121493, 0.47
121494, 0.47
121495, 0.47
121496, 0.47
121497, 0.26
121498, 0.47
121499, 0.47
121500, 0.47
121501, 0.26
121502, 0.47
121503, 0.26
121504, 0.26
121505, 0.47
121506, 0.47
121507, 0.26
121508, 0.26
121509, 0.47
121510, 0.32
121511, 0.47
121512, 0.47
121513, 0.31
121514, 0.47
121515, 0.47
121516, 0.47
121517, 0.47
121518, 0.26
121519, 0.47
121520, 0.26
121521, 0.47
121522, 0.26
121523, 0.26
121524, 0.26
121525, 0.26
121526, 0.26
121527, 0.26
121528, 0.32
121529, 0.26
121530, 0.47
121531, 0.32
121532, 0.26
121533, 0.47
121534, 0.26
121535, 0.47
121536, 0.26
121537, 0.26
121538, 0.47
121539, 0.26
121540, 0.26
121541, 0.26
121542, 0.47
121543, 0.26
121544, 0.26
121545, 0.47
121546, 0.47
121547, 0.47
121548, 0.47
121549, 0.26
121550, 0.26
121551, 0.26
121552, 0.26
121553, 0.26
121554, 0.26
121555, 0.26
121556, 0.26
121557, 0.39
121558, 0.26
121559, 0.26
121560, 0.26
121561, 0.47
121562, 0.26
121563, 0.47
121564, 0.47
121565, 0.23
121566, 0.26
121567, 0.47
121568, 0.26
121569, 0.26
121570, 0.47
121571, 0.47
121572, 0.47
121573, 0.47
121574, 0.39
121575, 0.26
121576, 0.26
121577, 0.47
121578, 0.26
121579, 0.26
121580, 0.26
121581, 0.26
121582, 0.47
121583, 0.26
121584, 0.26
121585, 0.26
121586, 0.47
121587, 0.26
121588, 0.47
121589, 0.47
121590, 0.26
121591, 0.26
121592, 0.47
121593, 0.47
121594, 0.26
121595, 0.26
121596, 0.26
121597, 0.47
121598, 0.26
121599, 0.47
121600, 0.28
121601, 0.26
121602, 0.26
121603, 0.26
121604, 0.47
121605, 0.47
121606, 0.26
121607, 0.26
121608, 0.26
121609, 0.47
121610, 0.47
121611, 0.47
121612, 0.47
121613, 0.47
121614, 0.26
121615, 0.26
121616, 0.47
121617, 0.26
121618, 0.47
121619, 0.26
121620, 0.47
121621, 0.26
121622, 0.47
121623, 0.26
121624, 0.32
121625, 0.32
121626, 0.26
121627, 0.26
121628, 0.26
121629, 0.26
121630, 0.47
121631, 0.47
121632, 0.26
121633, 0.26
121634, 0.26
121635, 0.47
121636, 0.47
121637, 0.26
121638, 0.26
121639, 0.47
121640, 0.47
121641, 0.26
121642, 0.26
121643, 0.26
121644, 0.47
121645, 0.41
121646, 0.47
121647, 0.47
121648, 0.26
121649, 0.26
121650, 0.32
121651, 0.47
121652, 0.26
121653, 0.26
121654, 0.26
121655, 0.26
121656, 0.26
121657, 0.26
121658, 0.26
121659, 0.26
121660, 0.47
121661, 0.26
121662, 0.26
121663, 0.47
121664, 0.26
121665, 0.47
121666, 0.47
121667, 0.47
121668, 0.47
121669, 0.26
121670, 0.47
121671, 0.32
121672, 0.26
121673, 0.47
121674, 0.47
121675, 0.26
121676, 0.47
121677, 0.26
121678, 0.26
121679, 0.47
121680, 0.47
121681, 0.47
121682, 0.47
121683, 0.47
121684, 0.47
121685, 0.26
121686, 0.26
121687, 0.26
121688, 0.26
121689, 0.47
121690, 0.26
121691, 0.47
121692, 0.26
121693, 0.47
121694, 0.47
121695, 0.26
121696, 0.47
121697, 0.26
121698, 0.26
121699, 0.47
121700, 0.47
121701, 0.26
121702, 0.26
121703, 0.26
121704, 0.46
121705, 0.26
121706, 0.47
121707, 0.47
121708, 0.26
121709, 0.26
121710, 0.47
121711, 0.47
121712, 0.47
121713, 0.26
121714, 0.32
121715, 0.47
121716, 0.47
121717, 0.26
121718, 0.47
121719, 0.38
121720, 0.26
121721, 0.32
121722, 0.26
121723, 0.23
121724, 0.26
121725, 0.26
121726, 0.47
121727, 0.47
121728, 0.47
121729, 0.26
121730, 0.26
121731, 0.26
121732, 0.26
121733, 0.26
121734, 0.26
121735, 0.47
121736, 0.47
121737, 0.26
121738, 0.26
121739, 0.47
121740, 0.47
121741, 0.32
121742, 0.26
121743, 0.26
121744, 0.47
121745, 0.47
121746, 0.26
121747, 0.47
121748, 0.47
121749, 0.26
121750, 0.47
121751, 0.26
121752, 0.47
121753, 0.26
121754, 0.26
121755, 0.26
121756, 0.26
121757, 0.26
121758, 0.47
121759, 0.26
121760, 0.26
121761, 0.47
121762, 0.26
121763, 0.26
121764, 0.26
121765, 0.26
121766, 0.47
121767, 0.26
121768, 0.26
121769, 0.26
121770, 0.26
121771, 0.26
121772, 0.47
121773, 0.47
121774, 0.26
121775, 0.26
121776, 0.26
121777, 0.47
121778, 0.26
121779, 0.26
121780, 0.47
121781, 0.26
121782, 0.47
121783, 0.26
121784, 0.26
121785, 0.47
121786, 0.47
121787, 0.47
121788, 0.47
121789, 0.26
121790, 0.26
121791, 0.26
121792, 0.47
121793, 0.26
121794, 0.32
121795, 0.26
121796, 0.47
121797, 0.26
121798, 0.26
121799, 0.47
121800, 0.47
121801, 0.26
121802, 0.47
121803, 0.47
121804, 0.26
121805, 0.26
121806, 0.26
121807, 0.26
121808, 0.26
121809, 0.26
121810, 0.26
121811, 0.47
121812, 0.47
121813, 0.26
121814, 0.47
121815, 0.47
121816, 0.26
121817, 0.26
121818, 0.26
121819, 0.47
121820, 0.26
121821, 0.26
121822, 0.26
121823, 0.26
121824, 0.26
121825, 0.26
121826, 0.26
121827, 0.47
121828, 0.26
121829, 0.47
121830, 0.26
121831, 0.26
121832, 0.47
121833, 0.47
121834, 0.26
121835, 0.26
121836, 0.47
121837, 0.26
121838, 0.47
121839, 0.47
121840, 0.26
121841, 0.32
121842, 0.26
121843, 0.26
121844, 0.47
121845, 0.26
121846, 0.26
121847, 0.47
121848, 0.47
121849, 0.26
121850, 0.26
121851, 0.47
121852, 0.26
121853, 0.47
121854, 0.47
121855, 0.36
121856, 0.26
121857, 0.26
121858, 0.47
121859, 0.26
121860, 0.26
121861, 0.26
121862, 0.47
121863, 0.47
121864, 0.26
121865, 0.47
121866, 0.26
121867, 0.47
121868, 0.47
121869, 0.47
121870, 0.47
121871, 0.26
121872, 0.47
121873, 0.26
121874, 0.26
121875, 0.26
121876, 0.26
121877, 0.26
121878, 0.47
121879, 0.26
121880, 0.47
121881, 0.26
121882, 0.26
121883, 0.26
121884, 0.26
121885, 0.30
121886, 0.26
121887, 0.47
121888, 0.26
121889, 0.26
121890, 0.33
121891, 0.26
121892, 0.26
121893, 0.26
121894, 0.47
121895, 0.26
121896, 0.26
121897, 0.47
121898, 0.26
121899, 0.26
121900, 0.47
121901, 0.33
121902, 0.26
121903, 0.26
121904, 0.26
121905, 0.26
121906, 0.26
121907, 0.26
121908, 0.47
121909, 0.47
121910, 0.26
121911, 0.26
121912, 0.47
121913, 0.47
121914, 0.26
121915, 0.47
121916, 0.47
121917, 0.26
121918, 0.26
121919, 0.47
121920, 0.26
121921, 0.47
121922, 0.32
121923, 0.32
121924, 0.47
121925, 0.47
121926, 0.26
121927, 0.26
121928, 0.26
121929, 0.26
121930, 0.27
121931, 0.26
121932, 0.26
121933, 0.26
121934, 0.26
121935, 0.47
121936, 0.47
121937, 0.26
121938, 0.47
121939, 0.47
121940, 0.26
121941, 0.26
121942, 0.26
121943, 0.26
121944, 0.26
121945, 0.47
121946, 0.47
121947, 0.26
121948, 0.26
121949, 0.26
121950, 0.26
121951, 0.47
121952, 0.47
121953, 0.26
121954, 0.26
121955, 0.26
121956, 0.26
121957, 0.47
121958, 0.47
121959, 0.26
121960, 0.47
121961, 0.47
121962, 0.26
121963, 0.26
121964, 0.26
121965, 0.47
121966, 0.32
121967, 0.26
121968, 0.26
121969, 0.47
121970, 0.47
121971, 0.47
121972, 0.46
121973, 0.47
121974, 0.47
121975, 0.26
121976, 0.26
121977, 0.47
121978, 0.26
121979, 0.47
121980, 0.26
121981, 0.26
121982, 0.47
121983, 0.47
121984, 0.26
121985, 0.26
121986, 0.26
121987, 0.26
121988, 0.26
121989, 0.26
121990, 0.26
121991, 0.26
121992, 0.26
121993, 0.26
121994, 0.26
121995, 0.26
121996, 0.26
121997, 0.26
121998, 0.26
121999, 0.46
122000, 0.26
122001, 0.47
122002, 0.26
122003, 0.47
122004, 0.26
122005, 0.26
122006, 0.26
122007, 0.26
122008, 0.47
122009, 0.26
122010, 0.26
122011, 0.26
122012, 0.32
122013, 0.32
122014, 0.32
122015, 0.26
122016, 0.26
122017, 0.47
122018, 0.47
122019, 0.26
122020, 0.26
122021, 0.47
122022, 0.26
122023, 0.26
122024, 0.47
122025, 0.47
122026, 0.26
122027, 0.26
122028, 0.47
122029, 0.47
122030, 0.26
122031, 0.26
122032, 0.26
122033, 0.26
122034, 0.26
122035, 0.26
122036, 0.26
122037, 0.26
122038, 0.26
122039, 0.26
122040, 0.47
122041, 0.47
122042, 0.47
122043, 0.47
122044, 0.26
122045, 0.26
122046, 0.26
122047, 0.47
122048, 0.47
122049, 0.26
122050, 0.26
122051, 0.26
122052, 0.47
122053, 0.26
122054, 0.47
122055, 0.47
122056, 0.47
122057, 0.26
122058, 0.26
122059, 0.26
122060, 0.26
122061, 0.47
122062, 0.42
122063, 0.26
122064, 0.47
122065, 0.26
122066, 0.47
122067, 0.30
122068, 0.47
122069, 0.32
122070, 0.26
122071, 0.47
122072, 0.26
122073, 0.26
122074, 0.47
122075, 0.26
122076, 0.26
122077, 0.47
122078, 0.26
122079, 0.26
122080, 0.26
122081, 0.47
122082, 0.26
122083, 0.47
122084, 0.26
122085, 0.47
122086, 0.26
122087, 0.47
122088, 0.26
122089, 0.32
122090, 0.47
122091, 0.26
122092, 0.47
122093, 0.26
122094, 0.47
122095, 0.26
122096, 0.36
122097, 0.47
122098, 0.47
122099, 0.26
122100, 0.26
122101, 0.26
122102, 0.26
122103, 0.36
122104, 0.47
122105, 0.26
122106, 0.47
122107, 0.47
122108, 0.47
122109, 0.26
122110, 0.47
122111, 0.26
122112, 0.26
122113, 0.26
122114, 0.26
122115, 0.30
122116, 0.26
122117, 0.32
122118, 0.23
122119, 0.47
122120, 0.27
122121, 0.26
122122, 0.47
122123, 0.26
122124, 0.26
122125, 0.26
122126, 0.26
122127, 0.47
122128, 0.26
122129, 0.47
122130, 0.26
122131, 0.26
122132, 0.47
122133, 0.33
122134, 0.26
122135, 0.26
122136, 0.23
122137, 0.47
122138, 0.26
122139, 0.47
122140, 0.47
122141, 0.26
122142, 0.26
122143, 0.26
122144, 0.47
122145, 0.47
122146, 0.26
122147, 0.26
122148, 0.26
122149, 0.26
122150, 0.26
122151, 0.26
122152, 0.26
122153, 0.47
122154, 0.26
122155, 0.47
122156, 0.47
122157, 0.32
122158, 0.26
122159, 0.26
122160, 0.47
122161, 0.26
122162, 0.26
122163, 0.26
122164, 0.26
122165, 0.30
122166, 0.26
122167, 0.47
122168, 0.47
122169, 0.47
122170, 0.47
122171, 0.47
122172, 0.47
122173, 0.47
122174, 0.26
122175, 0.26
122176, 0.26
122177, 0.32
122178, 0.26
122179, 0.47
122180, 0.47
122181, 0.26
122182, 0.26
122183, 0.26
122184, 0.26
122185, 0.47
122186, 0.47
122187, 0.47
122188, 0.26
122189, 0.26
122190, 0.47
122191, 0.47
122192, 0.26
122193, 0.47
122194, 0.26
122195, 0.26
122196, 0.26
122197, 0.47
122198, 0.26
122199, 0.47
122200, 0.47
122201, 0.26
122202, 0.26
122203, 0.26
122204, 0.26
122205, 0.47
122206, 0.47
122207, 0.47
122208, 0.47
122209, 0.26
122210, 0.47
122211, 0.26
122212, 0.47
122213, 0.26
122214, 0.26
122215, 0.26
122216, 0.26
122217, 0.26
122218, 0.47
122219, 0.32
122220, 0.47
122221, 0.26
122222, 0.26
122223, 0.26
122224, 0.47
122225, 0.26
122226, 0.26
122227, 0.26
122228, 0.26
122229, 0.47
122230, 0.47
122231, 0.32
122232, 0.26
122233, 0.26
122234, 0.47
122235, 0.47
122236, 0.26
122237, 0.28
122238, 0.47
122239, 0.26
122240, 0.26
122241, 0.26
122242, 0.47
122243, 0.26
122244, 0.26
122245, 0.26
122246, 0.47
122247, 0.47
122248, 0.26
122249, 0.26
122250, 0.26
122251, 0.26
122252, 0.47
122253, 0.26
122254, 0.32
122255, 0.31
122256, 0.23
122257, 0.26
122258, 0.46
122259, 0.47
122260, 0.26
122261, 0.47
122262, 0.40
122263, 0.26
122264, 0.32
122265, 0.47
122266, 0.26
122267, 0.47
122268, 0.31
122269, 0.47
122270, 0.26
122271, 0.47
122272, 0.47
122273, 0.26
122274, 0.47
122275, 0.47
122276, 0.46
122277, 0.26
122278, 0.47
122279, 0.26
122280, 0.26
122281, 0.26
122282, 0.26
122283, 0.26
122284, 0.26
122285, 0.26
122286, 0.26
122287, 0.47
122288, 0.26
122289, 0.47
122290, 0.47
122291, 0.47
122292, 0.47
122293, 0.26
122294, 0.23
122295, 0.47
122296, 0.47
122297, 0.26
122298, 0.26
122299, 0.26
122300, 0.26
122301, 0.26
122302, 0.26
122303, 0.26
122304, 0.47
122305, 0.47
122306, 0.47
122307, 0.47
122308, 0.26
122309, 0.26
122310, 0.26
122311, 0.47
122312, 0.26
122313, 0.26
122314, 0.26
122315, 0.26
122316, 0.47
122317, 0.32
122318, 0.26
122319, 0.47
122320, 0.47
122321, 0.47
122322, 0.47
122323, 0.26
122324, 0.26
122325, 0.26
122326, 0.26
122327, 0.47
122328, 0.26
122329, 0.26
122330, 0.47
122331, 0.47
122332, 0.26
122333, 0.46
122334, 0.47
122335, 0.26
122336, 0.24
122337, 0.47
122338, 0.26
122339, 0.26
122340, 0.26
122341, 0.47
122342, 0.47
122343, 0.47
122344, 0.47
122345, 0.26
122346, 0.47
122347, 0.26
122348, 0.26
122349, 0.26
122350, 0.26
122351, 0.26
122352, 0.26
122353, 0.26
122354, 0.26
122355, 0.26
122356, 0.26
122357, 0.47
122358, 0.47
122359, 0.26
122360, 0.36
122361, 0.26
122362, 0.26
122363, 0.26
122364, 0.26
122365, 0.47
122366, 0.26
122367, 0.26
122368, 0.26
122369, 0.47
122370, 0.26
122371, 0.47
122372, 0.26
122373, 0.47
122374, 0.26
122375, 0.26
122376, 0.47
122377, 0.26
122378, 0.26
122379, 0.47
122380, 0.26
122381, 0.26
122382, 0.26
122383, 0.30
122384, 0.26
122385, 0.47
122386, 0.24
122387, 0.47
122388, 0.26
122389, 0.26
122390, 0.26
122391, 0.26
122392, 0.26
122393, 0.47
122394, 0.26
122395, 0.26
122396, 0.26
122397, 0.26
122398, 0.26
122399, 0.47
122400, 0.47
122401, 0.39
122402, 0.26
122403, 0.47
122404, 0.47
122405, 0.26
122406, 0.26
122407, 0.47
122408, 0.47
122409, 0.26
122410, 0.26
122411, 0.26
122412, 0.26
122413, 0.26
122414, 0.47
122415, 0.47
122416, 0.47
122417, 0.26
122418, 0.26
122419, 0.47
122420, 0.46
122421, 0.26
122422, 0.30
122423, 0.26
122424, 0.47
122425, 0.26
122426, 0.25
122427, 0.47
122428, 0.26
122429, 0.47
122430, 0.47
122431, 0.47
122432, 0.26
122433, 0.47
122434, 0.47
122435, 0.47
122436, 0.26
122437, 0.26
122438, 0.26
122439, 0.26
122440, 0.47
122441, 0.26
122442, 0.26
122443, 0.47
122444, 0.26
122445, 0.26
122446, 0.47
122447, 0.47
122448, 0.26
122449, 0.47
122450, 0.26
122451, 0.47
122452, 0.47
122453, 0.47
122454, 0.47
122455, 0.47
122456, 0.32
122457, 0.47
122458, 0.26
122459, 0.26
122460, 0.26
122461, 0.26
122462, 0.47
122463, 0.26
122464, 0.26
122465, 0.47
122466, 0.26
122467, 0.47
122468, 0.47
122469, 0.26
122470, 0.26
122471, 0.32
122472, 0.23
122473, 0.47
122474, 0.26
122475, 0.47
122476, 0.26
122477, 0.47
122478, 0.47
122479, 0.47
122480, 0.26
122481, 0.47
122482, 0.47
122483, 0.26
122484, 0.26
122485, 0.26
122486, 0.26
122487, 0.26
122488, 0.26
122489, 0.26
122490, 0.47
122491, 0.26
122492, 0.26
122493, 0.47
122494, 0.26
122495, 0.26
122496, 0.26
122497, 0.26
122498, 0.47
122499, 0.26
122500, 0.47
122501, 0.26
122502, 0.47
122503, 0.47
122504, 0.47
122505, 0.32
122506, 0.26
122507, 0.26
122508, 0.47
122509, 0.35
122510, 0.47
122511, 0.32
122512, 0.26
122513, 0.47
122514, 0.47
122515, 0.32
122516, 0.26
122517, 0.26
122518, 0.26
122519, 0.47
122520, 0.26
122521, 0.26
122522, 0.32
122523, 0.26
122524, 0.26
122525, 0.26
122526, 0.47
122527, 0.24
122528, 0.40
122529, 0.46
122530, 0.47
122531, 0.26
122532, 0.26
122533, 0.47
122534, 0.26
122535, 0.26
122536, 0.47
122537, 0.47
122538, 0.26
122539, 0.47
122540, 0.26
122541, 0.47
122542, 0.26
122543, 0.26
122544, 0.26
122545, 0.47
122546, 0.47
122547, 0.26
122548, 0.26
122549, 0.26
122550, 0.47
122551, 0.26
122552, 0.47
122553, 0.26
122554, 0.47
122555, 0.47
122556, 0.26
122557, 0.26
122558, 0.26
122559, 0.26
122560, 0.26
122561, 0.47
122562, 0.26
122563, 0.26
122564, 0.47
122565, 0.47
122566, 0.26
122567, 0.26
122568, 0.47
122569, 0.26
122570, 0.26
122571, 0.47
122572, 0.26
122573, 0.47
122574, 0.26
122575, 0.47
122576, 0.47
122577, 0.26
122578, 0.26
122579, 0.47
122580, 0.47
122581, 0.26
122582, 0.47
122583, 0.26
122584, 0.47
122585, 0.47
122586, 0.26
122587, 0.26
122588, 0.41
122589, 0.26
122590, 0.26
122591, 0.47
122592, 0.32
122593, 0.47
122594, 0.26
122595, 0.47
122596, 0.26
122597, 0.26
122598, 0.47
122599, 0.26
122600, 0.47
122601, 0.47
122602, 0.26
122603, 0.47
122604, 0.26
122605, 0.26
122606, 0.26
122607, 0.26
122608, 0.47
122609, 0.26
122610, 0.26
122611, 0.46
122612, 0.26
122613, 0.47
122614, 0.26
122615, 0.47
122616, 0.26
122617, 0.26
122618, 0.26
122619, 0.26
122620, 0.47
122621, 0.47
122622, 0.26
122623, 0.26
122624, 0.47
122625, 0.26
122626, 0.26
122627, 0.26
122628, 0.47
122629, 0.47
122630, 0.26
122631, 0.26
122632, 0.26
122633, 0.26
122634, 0.26
122635, 0.26
122636, 0.26
122637, 0.26
122638, 0.47
122639, 0.47
122640, 0.47
122641, 0.32
122642, 0.30
122643, 0.26
122644, 0.47
122645, 0.47
122646, 0.26
122647, 0.26
122648, 0.26
122649, 0.26
122650, 0.26
122651, 0.26
122652, 0.26
122653, 0.47
122654, 0.26
122655, 0.26
122656, 0.47
122657, 0.47
122658, 0.26
122659, 0.26
122660, 0.26
122661, 0.26
122662, 0.47
122663, 0.47
122664, 0.40
122665, 0.26
122666, 0.47
122667, 0.26
122668, 0.26
122669, 0.26
122670, 0.47
122671, 0.47
122672, 0.26
122673, 0.47
122674, 0.32
122675, 0.32
122676, 0.47
122677, 0.47
122678, 0.47
122679, 0.47
122680, 0.47
122681, 0.32
122682, 0.26
122683, 0.47
122684, 0.47
122685, 0.26
122686, 0.26
122687, 0.26
122688, 0.26
122689, 0.32
122690, 0.47
122691, 0.47
122692, 0.47
122693, 0.47
122694, 0.47
122695, 0.47
122696, 0.23
122697, 0.47
122698, 0.26
122699, 0.32
122700, 0.26
122701, 0.47
122702, 0.38
122703, 0.26
122704, 0.26
122705, 0.26
122706, 0.47
122707, 0.26
122708, 0.47
122709, 0.47
122710, 0.26
122711, 0.26
122712, 0.26
122713, 0.47
122714, 0.32
122715, 0.26
122716, 0.47
122717, 0.26
122718, 0.30
122719, 0.26
122720, 0.26
122721, 0.47
122722, 0.47
122723, 0.26
122724, 0.26
122725, 0.26
122726, 0.47
122727, 0.26
122728, 0.47
122729, 0.32
122730, 0.26
122731, 0.47
122732, 0.26
122733, 0.26
122734, 0.35
122735, 0.47
122736, 0.47
122737, 0.26
122738, 0.47
122739, 0.26
122740, 0.26
122741, 0.26
122742, 0.47
122743, 0.26
122744, 0.47
122745, 0.32
122746, 0.47
122747, 0.26
122748, 0.47
122749, 0.47
122750, 0.26
122751, 0.26
122752, 0.26
122753, 0.33
122754, 0.26
122755, 0.26
122756, 0.47
122757, 0.47
122758, 0.26
122759, 0.26
122760, 0.47
122761, 0.32
122762, 0.26
122763, 0.26
122764, 0.26
122765, 0.47
122766, 0.47
122767, 0.26
122768, 0.28
122769, 0.47
122770, 0.47
122771, 0.26
122772, 0.26
122773, 0.26
122774, 0.26
122775, 0.26
122776, 0.26
122777, 0.47
122778, 0.26
122779, 0.26
122780, 0.47
122781, 0.47
122782, 0.47
122783, 0.26
122784, 0.32
122785, 0.26
122786, 0.47
122787, 0.26
122788, 0.26
122789, 0.26
122790, 0.26
122791, 0.47
122792, 0.47
122793, 0.40
122794, 0.47
122795, 0.47
122796, 0.26
122797, 0.47
122798, 0.47
122799, 0.47
122800, 0.26
122801, 0.26
122802, 0.27
122803, 0.26
122804, 0.47
122805, 0.47
122806, 0.26
122807, 0.26
122808, 0.26
122809, 0.26
122810, 0.26
122811, 0.26
122812, 0.26
122813, 0.32
122814, 0.47
122815, 0.47
122816, 0.26
122817, 0.47
122818, 0.26
122819, 0.26
122820, 0.26
122821, 0.26
122822, 0.47
122823, 0.47
